index,x,y,z,color,lum,absmag,appmag,distly,distly_datetime,date
19079,-2.5593,-20.6347,-17.564,0.82,0.51966,5.44,7.61,88.73,32386.45,3/8/26
38901,-16.0104,15.8357,15.2884,1.137,0.05149,7.95,10.12,88.73,32386.45,3/8/26
13926,-23.475,8.2879,-11.0215,-0.63,0.01117,9.61,11.78,88.76,32397.4,2/25/26
61936,14.7693,1.8041,22.8002,0.902,0.6309,5.23,7.4,88.76,32397.4,2/25/26
69010,-8.9609,21.1028,14.6837,0.54,0.90356,4.84,7.01,88.76,32397.4,2/25/26
95634,12.173,2.9628,-24.1719,0.743,0.53451,5.41,7.58,88.76,32397.4,2/25/26
6683,-15.8408,21.5157,5.271,-0.63,0.06858,7.63,9.81,88.78,32404.7,2/18/26
12501,-22.5139,13.4877,-7.2974,1.189,0.07878,7.48,9.66,88.8,32412,2/11/26
20746,-22.2558,-10.5381,-11.6479,0.095,44.5073,0.6,2.78,88.8,32412,2/11/26
78252,7.5051,24.5522,9.1277,0.902,0.55548,5.36,7.54,88.83,32422.95,1/31/26
97755,13.2861,-12.6647,-20.158,1.137,0.1893,6.53,8.71,88.88,32441.2,1/12/26
24102,0.9719,-23.496,-13.8079,0.946,7.96853,2.47,4.65,88.9,32448.5,1/5/26
7280,-17.4109,16.4369,-13.0832,0.48,2.81742,3.6,5.78,88.95,32466.75,12/18/25
43552,-5.7806,-20.6443,16.8783,1.111,0.05886,7.8,9.98,88.95,32466.75,12/18/25
75721,27.124,2.6573,-1.3063,-0.63,0.19136,6.52,8.7,88.95,32466.75,12/18/25
99010,-8.0621,24.551,-8.7594,-0.63,0.01967,8.99,11.17,88.95,32466.75,12/18/25
80056,-7.657,23.4545,11.668,0.241,5.22503,2.93,5.11,88.97,32474.05,12/10/25
42561,-6.5048,-21.668,15.3066,0.317,4.3934,3.12,5.3,89.05,32503.25,11/11/25
79569,26.1526,3.1372,-7.2322,0.095,52.82027,0.42,2.6,89.05,32503.25,11/11/25
31648,-22.5068,8.3045,13.092,0.86,0.37608,5.79,7.97,89.1,32521.5,10/24/25
69871,7.6336,19.1941,17.8951,1.137,0.27751,6.12,8.3,89.1,32521.5,10/24/25
8640,-16.9884,20.9354,4.5654,0.48,1.36694,4.39,6.57,89.14,32536.1,10/9/25
68378,22.1234,5.8386,14.9872,0.266,6.85469,2.64,4.82,89.17,32547.05,9/28/25
27235,-25.5997,-9.5808,1.1927,0.706,1.06715,4.65,6.84,89.19,32554.35,9/21/25
32353,1.0318,-26.1798,-7.881,0.902,0.28591,6.08,8.27,89.19,32554.35,9/21/25
24943,-0.6791,-23.9785,-13.189,0.902,0.24249,6.26,8.45,89.24,32572.6,9/3/25
100167,-11.8675,24.648,-1.0076,1.298,0.03773,8.28,10.47,89.24,32572.6,9/3/25
50600,5.1598,-16.9446,20.8915,0.54,1.09945,4.62,6.81,89.29,32590.85,8/16/25
30188,-25.744,-2.2097,9.1089,0.54,0.98495,4.74,6.93,89.32,32601.8,8/5/25
33758,-23.6914,-2.9925,13.4302,1.416,0.05028,7.97,10.16,89.32,32601.8,8/5/25
84319,17.8034,19.7843,-6.5299,1.298,0.06945,7.62,9.81,89.34,32609.1,7/28/25
70078,23.4874,6.9338,12.3165,1.189,0.02897,8.57,10.76,89.36,32616.4,7/21/25
83934,14.0473,23.3877,-2.7453,-0.63,0.03452,8.38,10.57,89.39,32627.35,7/10/25
7083,-5.2554,-2.5961,-26.7936,0.317,4.47061,3.1,5.29,89.41,32634.65,7/3/25
47666,11.0112,-25.0879,-1.2672,0.451,4.94728,2.99,5.18,89.41,32634.65,7/3/25
11242,-21.4165,11.5232,-12.6971,1.298,0.02181,8.88,11.07,89.44,32645.6,6/22/25
80481,25.8616,2.4487,-8.8233,-0.63,0.01797,9.09,11.28,89.44,32645.6,6/22/25
10952,-1.9709,-13.3018,-23.922,1.137,0.14153,6.85,9.04,89.46,32652.9,6/15/25
29805,-14.6648,-22.9632,-3.274,1.416,0.04158,8.18,10.37,89.46,32652.9,6/15/25
59862,20.1067,-16.3331,9.08,1.038,0.14292,6.84,9.03,89.49,32663.85,6/4/25
61157,20.1763,-18.5654,1.3183,0.706,0.64726,5.2,7.39,89.49,32663.85,6/4/25
23702,-21.01,-15.2494,-8.9413,-0.63,0.02373,8.79,10.98,89.51,32671.15,5/27/25
40124,-9.8984,-22.0684,12.9968,0.54,1.41684,4.35,6.54,89.51,32671.15,5/27/25
83405,2.3064,26.7967,5.5254,1.542,0.00717,10.09,12.28,89.51,32671.15,5/27/25
13042,-22.1285,16.1192,-2.1972,1.137,0.04442,8.11,10.3,89.54,32682.1,5/16/25
36060,-4.8861,-27.0333,0.2549,0.571,1.43152,4.34,6.53,89.56,32689.4,5/9/25
79599,24.8149,11.2367,-3.621,0.902,0.25121,6.22,8.42,89.59,32700.35,4/28/25
2094,-14.1029,23.0676,5.0394,-0.63,0.03287,8.43,10.63,89.66,32725.9,4/3/25
3497,-8.4225,12.8457,-22.8317,1.242,0.0112,9.6,11.8,89.71,32744.15,3/15/25
48102,-12.3281,10.7532,22.1274,0.423,3.84796,3.26,5.46,89.71,32744.15,3/15/25
25002,0.8245,-24.0679,-13.3306,1.137,0.1022,7.2,9.4,89.73,32751.45,3/8/25
81449,18.3053,20.5269,-1.1009,0.991,0.12632,6.97,9.17,89.73,32751.45,3/8/25
18470,-21.8587,15.8409,5.4158,0.54,0.46742,5.55,7.75,89.76,32762.4,2/25/25
25943,-26.5805,-7.1763,0.209,0.48,1.3357,4.41,6.61,89.76,32762.4,2/25/25
51902,-2.1776,-1.3951,27.4113,0.991,0.29765,6.04,8.24,89.76,32762.4,2/25/25
49017,-12.6695,15.1694,19.1796,1.298,0.17781,6.6,8.8,89.78,32769.7,2/18/25
47003,6.0299,-25.1982,9.3816,0.706,0.67054,5.16,7.36,89.83,32787.95,1/31/25
56072,0.6308,5.4698,27.0156,0.902,0.18489,6.56,8.76,89.88,32806.2,1/12/25
57176,0.7443,7.6764,26.4703,1.298,0.11992,7.03,9.23,89.88,32806.2,1/12/25
73679,15.13,19.3264,12.5593,-0.63,0.02202,8.87,11.07,89.88,32806.2,1/12/25
86306,20.3592,-9.0493,-16.241,0.291,7.42856,2.55,4.75,89.88,32806.2,1/12/25
16644,-25.6545,6.1768,-8.0169,0.291,4.86569,3.01,5.21,89.91,32817.15,1/1/25
66431,25.0543,-5.9864,9.8677,1.137,0.12341,7,9.2,89.93,32824.45,12/25/24
9219,-4.3329,-8.5176,-25.8862,-0.63,0.01329,9.42,11.62,89.96,32835.4,12/14/24
80570,5.397,26.0259,7.4123,1.242,0.02882,8.58,10.78,89.96,32835.4,12/14/24
11484,-19.6996,5.4057,-18.5732,1.416,0.05863,7.8,10.01,90.01,32853.65,11/26/24
68410,23.5198,4.0168,13.8904,0.54,0.68565,5.13,7.34,90.01,32853.65,11/26/24
584,1.1139,7.4823,-26.5842,0.603,0.90586,4.83,7.04,90.11,32890.15,10/20/24
8241,-14.9,7.4906,-22.0511,-0.63,0.0074,10.05,12.26,90.13,32897.45,10/13/24
5291,-9.3562,8.4127,-24.6268,0.946,0.37458,5.79,8,90.15,32904.75,10/6/24
18994,-10.4754,-18.0847,-18.1108,0.342,5.72194,2.83,5.04,90.15,32904.75,10/6/24
28136,-26.7267,-0.3336,7.0967,1.137,0.0503,7.97,10.18,90.15,32904.75,10/6/24
86419,-8.5529,24.5291,9.4848,0.902,0.61595,5.25,7.46,90.15,32904.75,10/6/24
1691,8.4096,-9.5017,-24.5807,0.82,0.73415,5.06,7.27,90.18,32915.7,9/25/24
83148,17.4962,21.0938,-3.7617,0.54,2.04072,3.95,6.16,90.18,32915.7,9/25/24
91775,3.6052,25.8193,-9.2511,0.423,3.67945,3.31,5.52,90.18,32915.7,9/25/24
91830,14.215,12.7481,-20.0159,0.342,5.51802,2.87,5.08,90.18,32915.7,9/25/24
68711,24.9709,-11.9186,-0.1952,1.478,0.03148,8.48,10.69,90.2,32923,9/18/24
96804,-0.8464,22.7169,-15.7754,0.54,0.76917,5.01,7.22,90.2,32923,9/18/24
68176,23.7926,-14.0256,-1.8044,1.137,0.11865,7.04,9.25,90.23,32933.95,9/7/24
63574,19.963,-1.2112,19.1441,1.086,0.06895,7.63,9.84,90.25,32941.25,8/30/24
29767,-4.4918,-26.0709,-8.188,0.743,0.59531,5.29,7.5,90.28,32952.2,8/19/24
94619,11.8791,8.7246,-23.4452,-0.63,0.02348,8.8,11.01,90.28,32952.2,8/19/24
42025,-16.9375,1.7241,21.8904,0.902,0.13802,6.88,9.09,90.4,32996,7/7/24
23222,-19.7595,-16.3868,-10.512,0.82,0.6795,5.14,7.36,90.43,33006.95,6/26/24
26807,3.8696,-24.435,-12.5467,0.82,0.29389,6.05,8.27,90.43,33006.95,6/26/24
45754,-10.9505,-4.4437,25.0959,0.902,0.15856,6.72,8.94,90.43,33006.95,6/26/24
81246,14.3081,23.6784,2.0196,0.451,1.99613,3.97,6.19,90.43,33006.95,6/26/24
36602,-3.5875,-27.514,0.0515,0.706,0.78783,4.98,7.2,90.46,33017.9,6/15/24
55437,12.6442,-13.7928,20.4885,1.189,0.02657,8.66,10.88,90.46,33017.9,6/15/24
64558,12.2132,10.1878,22.7739,1.416,0.02236,8.85,11.07,90.56,33054.4,5/9/24
4629,-12.2183,15.196,-19.7946,1.189,0.03578,8.34,10.56,90.58,33061.7,5/2/24
3342,7.0709,-10.7055,-24.6809,1.137,0.09519,7.28,9.5,90.68,33098.2,3/26/24
31098,-19.9306,-19.2574,2.3826,0.48,2.72021,3.64,5.86,90.68,33098.2,3/26/24
91896,6.1587,24.1302,-12.4091,0.706,0.19004,6.53,8.75,90.71,33109.15,3/15/24
3018,-0.7156,2.4917,-27.7187,0.266,4.91278,3,5.22,90.76,33127.4,2/26/24
26083,-17.1867,-20.4721,-7.782,0.991,0.24397,6.26,8.48,90.76,33127.4,2/26/24
23069,-25.4428,9.8748,5.5345,0.706,0.43608,5.63,7.85,90.78,33134.7,2/19/24
54323,15.3125,-22.8754,-4.2099,0.991,21.65555,1.39,3.61,90.78,33134.7,2/19/24
18518,-11.0148,-17.4472,-18.7362,0.82,0.54487,5.38,7.61,90.86,33163.9,1/21/24
84010,24.1259,1.206,-13.9019,0.571,1.03823,4.68,6.91,90.86,33163.9,1/21/24
54899,6.4526,-5.8089,26.492,1.137,0.1139,7.08,9.31,90.88,33171.2,1/13/24
95860,13.314,-1.1663,-24.466,0.706,0.47048,5.54,7.77,90.88,33171.2,1/13/24
9765,-16.9991,5.7744,-21.3384,0.706,0.40251,5.71,7.94,90.91,33182.15,1/2/24
100239,7.9945,-2.7459,-26.5742,0.48,2.33765,3.8,6.03,90.91,33182.15,1/2/24
26286,-8.4633,-24.2897,-10.7916,0.706,1.29724,4.44,6.67,90.93,33189.45,12/26/23
68021,24.8901,-12.5891,0.2705,0.743,0.53582,5.4,7.63,90.93,33189.45,12/26/23
72463,19.2001,-17.6343,-9.9229,0.603,0.95724,4.77,7,90.93,33189.45,12/26/23
35926,-22.4291,0.2105,16.5952,0.991,0.19287,6.51,8.74,90.96,33200.4,12/15/23
17642,-16.4784,-12.6086,-18.6663,-0.63,0.01477,9.3,11.53,90.99,33211.35,12/4/23
62388,19.0916,-2.7767,20.1679,0.266,9.85159,2.24,4.47,90.99,33211.35,12/4/23
86746,18.7778,16.313,-12.6579,1.478,0.03711,8.3,10.53,90.99,33211.35,12/4/23
89915,6.295,26.0066,-7.9356,0.946,0.29479,6.05,8.28,90.99,33211.35,12/4/23
17213,-23.3108,15.1375,2.6972,0.902,0.19861,6.48,8.71,91.04,33229.6,11/16/23
57476,6.6078,1.4177,27.095,1.416,0.01413,9.35,11.58,91.04,33229.6,11/16/23
28533,-25.819,-10.1757,3.2433,0.266,7.77099,2.5,4.73,91.09,33247.85,10/29/23
20405,-21.8902,15.7924,7.2486,0.423,2.0078,3.97,6.2,91.11,33255.15,10/21/23
42368,-16.1024,-2.6864,22.6852,0.192,9.69883,2.26,4.49,91.11,33255.15,10/21/23
49632,0.7845,-13.714,24.34,1.542,0.01566,9.24,11.47,91.11,33255.15,10/21/23
91815,17.1946,-10.8458,-19.1791,1.242,0.07026,7.61,9.84,91.11,33255.15,10/21/23
81965,19.506,19.8432,-2.7858,-0.63,0.04278,8.15,10.38,91.16,33273.4,10/3/23
3139,-5.3826,9.376,-25.8068,0.706,0.56976,5.34,7.57,91.21,33291.65,9/15/23
25983,-24.7231,-12.7816,-2.8757,1.242,0.07107,7.6,9.83,91.21,33291.65,9/15/23
99911,-8.2279,23.8701,-12.0579,1.416,0.10757,7.15,9.38,91.21,33291.65,9/15/23
70461,27.0859,0.1739,7.0451,0.706,2.75381,3.63,5.86,91.24,33302.6,9/4/23
17609,-10.5855,-16.722,-19.8008,-0.63,0.03222,8.45,10.69,91.27,33313.55,8/24/23
24254,-27.0157,-6.8212,-2.715,0.706,1.39373,4.36,6.6,91.27,33313.55,8/24/23
26771,-24.6712,-13.1432,-1.5288,0.54,0.84757,4.9,7.14,91.27,33313.55,8/24/23
84444,-2.4468,26.9461,7.2187,0.706,0.19607,6.49,8.73,91.29,33320.85,8/17/23
79924,13.0086,24.3138,4.9238,0.82,0.47061,5.54,7.78,91.32,33331.8,8/6/23
801,-12.9818,24.7488,-2.0094,1.242,0.09658,7.26,9.5,91.34,33339.1,7/29/23
97513,5.4236,12.6026,-24.43,0.636,0.31982,5.96,8.2,91.34,33339.1,7/29/23
46966,1.153,-21.7336,17.6786,1.242,0.06274,7.73,9.97,91.41,33364.65,7/4/23
54925,15.0778,-19.7401,13.0146,1.038,0.19662,6.49,8.73,91.42,33368.3,6/30/23
96541,11.1313,3.3836,-25.5154,-0.63,0.023,8.82,11.06,91.42,33368.3,6/30/23
71461,26.2467,-9.6348,-2.2602,1.086,0.1042,7.18,9.42,91.44,33375.6,6/23/23
84612,22.1712,13.0103,-11.225,0.396,2.81761,3.6,5.84,91.44,33375.6,6/23/23
83175,24.6001,7.5247,-11.202,1.086,0.10142,7.21,9.45,91.47,33386.55,6/12/23
28960,-21.8976,-17.5543,-0.2354,0.54,1.86367,4.05,6.29,91.5,33397.5,6/1/23
37995,-11.5602,-23.6829,9.6536,0.991,0.18983,6.53,8.77,91.5,33397.5,6/1/23
42633,12.2562,-23.0495,-10.3277,-0.63,0.02284,8.83,11.07,91.52,33404.8,5/25/23
2911,-10.8572,18.5301,-18.1297,1.478,0.01471,9.31,11.55,91.62,33441.3,4/18/23
50986,8.5298,-20.6648,17.0594,0.902,0.63107,5.22,7.47,91.68,33463.2,3/27/23
87792,20.0894,-8.841,-17.5804,1.542,0.01585,9.22,11.47,91.68,33463.2,3/27/23
77033,25.8066,-7.489,-8.3452,1.242,0.07121,7.59,9.84,91.73,33481.45,3/9/23
18227,-23.5421,-5.9058,-14.2494,1.242,0.04063,8.2,10.45,91.75,33488.75,3/2/23
60989,18.9521,-20.5475,-3.4802,0.451,2.3853,3.78,6.03,91.83,33517.95,2/1/23
71688,2.0119,22.7103,16.5841,0.706,0.99604,4.73,6.98,91.91,33547.15,1/2/23
76830,26.1474,-7.0152,-7.8984,0.603,1.62376,4.2,6.45,91.93,33554.45,12/26/22
83045,9.4752,26.4776,2.1079,0.706,0.38951,5.75,8,91.93,33554.45,12/26/22
65494,25.1473,-9.4677,8.6115,1.038,0.18156,6.58,8.83,91.99,33576.35,12/4/22
85753,12.2244,25.0222,-4.6892,0.706,0.90313,4.84,7.09,92.06,33601.9,11/9/22
62299,22.4795,-10.7979,13.2857,1.038,0.15568,6.74,9,92.12,33623.8,10/18/22
97279,-6.6791,26.3799,-7.6108,0.396,2.68064,3.65,5.91,92.12,33623.8,10/18/22
29075,-24.889,-13.1792,2.6628,0.991,0.33824,5.9,8.16,92.22,33660.3,9/11/22
57558,18.2894,-17.7488,12.2768,0.54,1.47646,4.3,6.56,92.22,33660.3,9/11/22
70047,27.5773,-4.2666,4.6403,-0.63,0.03608,8.33,10.59,92.22,33660.3,9/11/22
78762,22.9747,16.4922,0.6417,0.743,0.61549,5.25,7.51,92.22,33660.3,9/11/22
20724,-26.3449,-5.4907,-8.746,0.571,2.1551,3.89,6.15,92.25,33671.25,8/31/22
64264,24.2181,-8.8197,11.6786,0.82,0.61019,5.26,7.52,92.25,33671.25,8/31/22
95124,-5.4138,27.3787,-4.6684,0.902,0.19296,6.51,8.77,92.25,33671.25,8/31/22
5873,-17.2413,20.8667,-8.2744,0.396,7.27298,2.57,4.83,92.27,33678.55,8/24/22
96985,-0.7106,22.7371,-16.8558,0.451,1.6518,4.18,6.44,92.3,33689.5,8/13/22
18969,-26.8615,8.8672,-1.3731,0.603,0.75545,5.03,7.29,92.33,33700.45,8/2/22
51981,8.3812,-17.9593,20.2418,0.991,0.10338,7.19,9.45,92.35,33707.75,7/26/22
32859,-25.0851,-4.4951,12.3894,-0.63,0.30669,6.01,8.27,92.38,33718.7,7/15/22
31449,-2.3386,-27.2469,-7.4842,0.706,0.57437,5.33,7.59,92.43,33736.95,6/27/22
27556,-11.6169,-24.4809,-8.3978,1.137,0.08784,7.37,9.63,92.48,33755.2,6/8/22
52426,13.4026,-23.3988,8.8124,0.671,3.10228,3.5,5.76,92.48,33755.2,6/8/22
67130,24.7243,-0.0156,13.9103,0.82,0.66021,5.18,7.44,92.48,33755.2,6/8/22
82878,-0.9529,27.2051,7.9852,0.54,1.37937,4.38,6.64,92.48,33755.2,6/8/22
11717,-10.6971,-7.7958,-25.1006,-0.63,0.01754,9.12,11.38,92.51,33766.15,5/28/22
50805,-10.2827,11.2719,23.9261,1.137,0.05969,7.79,10.05,92.51,33766.15,5/28/22
21055,-27.5143,6.9476,0.6287,0.991,0.17385,6.62,8.89,92.53,33773.45,5/21/22
62154,13.1623,5.0114,24.6443,-0.63,0.00947,9.78,12.05,92.53,33773.45,5/21/22
86581,15.3618,22.1079,-9.0229,0.991,0.24458,6.25,8.52,92.56,33784.4,5/10/22
11336,-21.7191,18.0706,-2.8899,0.902,0.30246,6.02,8.29,92.59,33795.35,4/29/22
18865,-25.8379,-3.3079,-11.3173,1.038,0.13203,6.92,9.19,92.59,33795.35,4/29/22
24722,-26.8275,7.1213,6.0161,0.396,1.58733,4.22,6.49,92.59,33795.35,4/29/22
80502,15.0561,23.8855,3.0679,1.416,0.08178,7.44,9.71,92.59,33795.35,4/29/22
69722,26.5915,-10.0397,0.3,0.636,0.96696,4.76,7.03,92.67,33824.55,3/31/22
78425,18.5055,21.1109,4.5089,0.144,11.52538,2.07,4.34,92.69,33831.85,3/24/22
17463,-22.0817,-6.9784,-16.511,1.416,0.03547,8.35,10.62,92.72,33842.8,3/13/22
12583,-23.5669,14.1736,-7.3175,-0.03,91.70573,-0.18,2.09,92.77,33861.05,2/22/22
19786,-27.6877,6.2001,-2.1881,0.706,0.49023,5.5,7.77,92.77,33861.05,2/22/22
63465,13.9203,7.0763,23.7905,0.706,1.32555,4.42,6.69,92.77,33861.05,2/22/22
77769,8.5053,25.2946,9.8832,0.706,0.29539,6.05,8.32,92.77,33861.05,2/22/22
93932,16.2486,-5.0803,-22.8037,0.902,0.19879,6.48,8.75,92.77,33861.05,2/22/22
32433,-20.2295,14.0294,14.2912,0.54,0.94329,4.79,7.06,92.8,33872,2/12/22
43448,-12.1554,-11.7719,22.9206,0.706,0.78593,4.99,7.26,92.88,33901.2,1/13/22
51303,-0.4465,-6.3793,27.7881,0.603,0.96411,4.76,7.04,92.96,33930.4,12/15/21
88098,21.0705,-4.7684,-18.611,0.396,3.13421,3.48,5.76,92.96,33930.4,12/15/21
34690,-7.4894,-27.5209,-0.2095,0.119,10.57733,2.16,4.44,92.98,33937.7,12/8/21
42928,-16.1938,-0.5097,23.4939,-0.63,0.03916,8.24,10.52,93.04,33959.6,11/16/21
67411,25.305,-0.3438,13.1911,1.038,0.20935,6.42,8.7,93.04,33959.6,11/16/21
2745,0.1493,2.0535,-28.4808,0.636,2.21497,3.86,6.14,93.09,33977.85,10/29/21
37503,-11.1528,-24.9988,8.1284,-0.63,0.01518,9.27,11.55,93.09,33977.85,10/29/21
74905,17.1827,20.1225,10.7347,0.603,1.87658,4.04,6.32,93.09,33977.85,10/29/21
11971,-22.8986,10.5861,-13.4132,0.991,0.32951,5.93,8.21,93.14,33996.1,10/10/21
26693,-21.1863,-18.5119,-4.9776,1.086,0.14383,6.83,9.11,93.14,33996.1,10/10/21
81011,11.2292,25.8972,4.4233,1.189,0.06635,7.67,9.95,93.14,33996.1,10/10/21
57853,5.229,4.2846,27.7686,0.946,0.28452,6.09,8.37,93.17,34007.05,9/29/21
61491,21.9518,-17.7686,4.4334,1.038,0.27692,6.12,8.4,93.2,34018,9/19/21
96784,11.6412,1.6335,-26.0591,0.241,5.68016,2.84,5.12,93.2,34018,9/19/21
8872,2.2964,-14.3481,-24.629,0.991,0.28748,6.08,8.36,93.22,34025.3,9/11/21
45427,0.0265,-24.1433,15.3699,-0.63,0.01036,9.69,11.97,93.3,34054.5,8/13/21
40885,-1.0021,-28.1022,5.4161,-0.63,0.00963,9.77,12.05,93.36,34076.4,7/22/21
78498,26.2017,11.3942,-1.9264,0.902,0.26537,6.17,8.45,93.36,34076.4,7/22/21
81183,26.2994,7.7068,-8.3076,1.086,0.02753,8.63,10.91,93.36,34076.4,7/22/21
89992,13.3438,20.3539,-15.0908,1.478,0.04017,8.22,10.5,93.36,34076.4,7/22/21
12186,-23.3936,14.7542,-7.4559,-0.63,0.08168,7.44,9.73,93.38,34083.7,7/15/21
22011,-18.8524,-17.1083,-13.1493,0.423,0.61994,5.24,7.53,93.41,34094.65,7/4/21
97301,10.2032,3.6676,-26.5227,1.038,0.22098,6.36,8.65,93.41,34094.65,7/4/21
8281,-12.9576,3.7587,-25.2874,1.242,0.02191,8.87,11.16,93.44,34105.6,6/23/21
9430,-20.5115,19.7125,-3.4896,1.298,0.04793,8.02,10.31,93.44,34105.6,6/23/21
54428,12.728,-16.9968,19.2507,0.451,3.73765,3.29,5.58,93.44,34105.6,6/23/21
61232,15.7472,-0.0994,23.9478,-0.63,0.00983,9.74,12.03,93.44,34105.6,6/23/21
20360,-27.2755,-3.3363,-8.1772,0.706,0.33795,5.9,8.19,93.46,34112.9,6/16/21
17328,-26.6487,2.5166,-10.2925,0.095,6.8092,2.64,4.93,93.49,34123.85,6/5/21
58943,17.2215,-22.0417,-6.3253,0.571,2.49515,3.73,6.02,93.49,34123.85,6/5/21
37026,-22.1349,-4.1131,17.7771,0.451,2.07656,3.93,6.22,93.52,34134.8,5/25/21
63934,10.8279,10.9884,24.1849,1.242,0.05074,7.96,10.25,93.52,34134.8,5/25/21
96328,-1.8604,25.1598,-13.6535,1.416,0.06813,7.64,9.93,93.52,34134.8,5/25/21
4538,0.056,-3.1535,-28.5205,-0.63,0.0348,8.37,10.66,93.54,34142.1,5/17/21
21022,-25.8316,-7.847,-9.7223,0.54,1.01297,4.71,7,93.54,34142.1,5/17/21
49621,-5.7785,-2.3692,28.0065,1.416,0.0407,8.2,10.49,93.54,34142.1,5/17/21
78517,16.6324,22.7156,5.5438,0.48,2.13597,3.9,6.19,93.54,34142.1,5/17/21
99619,-6.8051,23.6002,-14.8354,0.991,0.27899,6.11,8.4,93.54,34142.1,5/17/21
10199,-19.7787,8.6918,-18.897,0.48,2.54591,3.71,6,93.57,34153.05,5/6/21
29535,-20.749,-19.8276,-0.4318,0.902,0.18444,6.56,8.85,93.57,34153.05,5/6/21
35647,-23.3849,-3.1089,16.3645,0.706,0.79817,4.97,7.26,93.6,34164,4/26/21
31000,-26.2429,0.9536,11.627,0.706,0.7085,5.1,7.39,93.62,34171.3,4/18/21
68074,12.4905,15.9018,20.4055,0.54,1.1765,4.55,6.84,93.65,34182.25,4/7/21
5474,-15.9637,18.7448,-14.8485,0.991,0.26506,6.17,8.46,93.73,34211.45,3/9/21
8431,-19.5348,15.6697,-14.1258,1.189,0.07505,7.54,9.83,93.73,34211.45,3/9/21
34906,-6.1669,-28.0789,-0.8394,0.82,0.87014,4.88,7.17,93.76,34222.4,2/26/21
45312,-14.6314,6.137,23.988,0.706,0.3045,6.02,8.31,93.76,34222.4,2/26/21
85066,19.9148,18.3597,-9.6686,-0.63,0.02533,8.72,11.01,93.76,34222.4,2/26/21
43733,-13.8118,-6.5531,24.3707,0.946,0.32798,5.94,8.23,93.79,34233.35,2/15/21
90442,1.3098,28.4608,-3.9882,0.991,0.49641,5.49,7.78,93.79,34233.35,2/15/21
77152,28.3688,2.7358,-3.9799,0.991,0.11484,7.07,9.37,93.81,34240.65,2/8/21
82521,25.3721,-2.7218,-13.3206,1.478,0.06257,7.73,10.03,93.84,34251.6,1/28/21
5413,-4.7756,1.0764,-28.3744,0.706,0.60338,5.27,7.57,93.87,34262.55,1/17/21
80618,25.4548,12.3771,-5.2846,0.54,1.0879,4.63,6.93,93.87,34262.55,1/17/21
80003,27.3849,3.0202,-8.396,0.902,0.51149,5.45,7.75,93.89,34269.85,1/10/21
23565,-3.9335,-24.4006,-14.8203,0.603,1.43662,4.33,6.63,93.95,34291.75,12/19/20
52856,12.6997,-21.6699,14.18,0.54,0.04427,8.11,10.41,94.03,34320.95,11/20/20
53875,-9.5438,15.123,22.6308,0.144,5.22507,2.93,5.23,94.03,34320.95,11/20/20
30612,-26.1356,3.1802,11.7998,-0.63,0.02006,8.97,11.27,94.06,34331.9,11/9/20
33500,-15.8526,-23.8426,3.5566,-0.63,0.01881,9.04,11.34,94.06,34331.9,11/9/20
68558,26.7788,-10.5671,2.0329,1.137,0.06525,7.69,9.99,94.08,34339.2,11/1/20
51762,-3.6761,0.5455,28.6281,0.902,0.20837,6.43,8.73,94.11,34350.15,10/21/20
53419,15.5244,-24.1877,-2.7952,0.706,0.59579,5.29,7.59,94.14,34361.1,10/10/20
99544,-12.5585,25.9644,1.4136,1.478,0.01955,9,11.3,94.14,34361.1,10/10/20
41704,-17.8333,-0.0233,22.7332,0.423,5.85594,2.81,5.11,94.19,34379.35,9/22/20
90978,-12.6169,23.3593,11.4011,0.902,0.2908,6.07,8.37,94.19,34379.35,9/22/20
44898,2.1667,-26.6672,10.9305,1.038,0.31035,6,8.3,94.22,34390.3,9/11/20
50536,2.6252,-13.9824,25.1577,1.478,0.0205,8.95,11.25,94.22,34390.3,9/11/20
67317,25.7004,-0.8157,13.196,0.706,1.92242,4.02,6.32,94.22,34390.3,9/11/20
94058,15.9881,-14.9961,-18.8364,0.095,5.01012,2.98,5.28,94.22,34390.3,9/11/20
30253,-26.2885,-10.0473,6.6153,0.095,23.99379,1.27,3.58,94.25,34401.25,8/31/20
62657,-8.6833,20.6564,18.2809,1.137,0.08248,7.43,9.74,94.27,34408.55,8/24/20
96686,-9.3916,27.3387,-0.8188,0.991,0.22302,6.35,8.66,94.27,34408.55,8/24/20
73775,-5.6972,24.1166,14.9228,0.902,0.59238,5.29,7.6,94.3,34419.5,8/13/20
75141,15.0636,21.8902,11.431,0.603,0.96516,4.76,7.07,94.3,34419.5,8/13/20
22233,-27.7021,-5.8621,-5.9968,0.54,1.34618,4.4,6.71,94.36,34441.4,7/22/20
36820,-3.923,-28.6712,0.5506,0.54,1.87544,4.04,6.35,94.36,34441.4,7/22/20
884,-7.9431,20.6164,-18.7106,-0.63,0.01398,9.36,11.67,94.38,34448.7,7/15/20
46297,-6.2172,-14.0554,24.5359,0.317,9.23327,2.31,4.62,94.38,34448.7,7/15/20
64996,23.4036,-1.9498,16.9318,0.946,9.3187,2.3,4.61,94.38,34448.7,7/15/20
2360,-13.4894,23.6295,-9.9432,0.902,0.40351,5.71,8.02,94.44,34470.6,6/23/20
14578,-21.5939,-1.8554,-19.2211,0.706,3.06097,3.51,5.82,94.44,34470.6,6/23/20
